frame_idx,pose_detected,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z,mid_hip_x,mid_hip_y,mid_hip_z,torso_length
0,1,-0.0082350042796529,-0.1057584791037379,0.0,0.0082350042796529,0.1057584791037379,0.0,0.983328410246024,-0.0523645773011215,0.0,1.0617141737670024,0.0929583071615352,0.0,2.261308348690276,-0.1274391265444035,0.0,2.2696879613859324,-0.036714370264504,0.0,2.241308348690276,-0.1174391265444035,0.0,2.2496879613859324,-0.026714370264504,0.0,2.291308348690276,-0.1074391265444035,0.0,2.299687961385932,-0.016714370264504,0.0,0.1928356885910034,0.3560649024115668,0.0,186.87235623211697
1,1,-0.0056203104329635,-0.1043087091484606,0.0,0.0056203104329637,0.1043088737184042,0.0,0.986798410784234,-0.0564509466648798,0.0,1.062957431059338,0.085396989495899,0.0,2.271273568888839,-0.1330279745970332,0.0,2.273472881616718,-0.0438368250486628,0.0,2.251273568888839,-0.1230279745970332,0.0,2.2534728816167178,-0.0338368250486628,0.0,2.301273568888839,-0.1130279745970331,0.0,2.3034728816167176,-0.0238368250486628,0.0,0.1951060771942138,0.3570933871799045,0.0,185.4383457581281
2,1,0.0525163927148497,-0.0783559462930234,0.0,-0.0525163110443894,0.0783559462930234,0.0,1.043944001100946,-0.0001244657814239,0.0,1.0612808430622958,0.0709046601814823,0.0,2.2938710300942198,-0.0800769062314511,0.0,2.285072181388522,-0.0345479114139117,0.0,2.2738710300942198,-0.0700769062314511,0.0,2.265072181388522,-0.0245479114139117,0.0,2.323871030094219,-0.0600769062314511,0.0,2.3150721813885218,-0.0145479114139117,0.0,0.1933082580566406,0.3516615125868055,0.0,186.83363624300912
3,1,0.0610630496677027,-0.0823016232337023,0.0,-0.0610629649124142,0.0823016232337025,0.0,1.1003306216336883,0.0016425574978314,0.0,1.119970286675612,0.0869509593586269,0.0,2.433094486419222,-0.0762331445523438,0.0,2.421690153773288,-0.0252009680748288,0.0,2.413094486419222,-0.0662331445523438,0.0,2.4016901537732878,-0.0152009680748288,0.0,2.4630944864192217,-0.0562331445523438,0.0,2.451690153773287,-0.0052009680748288,0.0,0.1850277900695801,0.3507840050591362,0.0,180.03347366632585
4,1,0.0703444773580059,-0.1241556051722074,0.0,-0.0703445693873599,0.1241556051722074,0.0,1.31677274714239,-0.0314111830375374,0.0,1.3338073805777249,0.154541673234941,0.0,2.8508956371623344,-0.1076809703562893,0.0,2.8414906052954647,-0.0434966618705739,0.0,2.8308956371623344,-0.0976809703562893,0.0,2.8214906052954647,-0.0334966618705739,0.0,2.880895637162334,-0.0876809703562893,0.0,2.8714906052954645,-0.0234966618705739,0.0,0.15065279006958,0.3442059622870551,0.0,165.8035006265592
5,1,0.0507089697408116,-0.1568661677412171,0.0,-0.0507090722090504,0.1568661677412168,0.0,1.5706552994688057,-0.0999089921951304,0.0,1.5878707833550685,0.1342579853765113,0.0,3.1815941426449,-0.1212633731882806,0.0,3.2200123545306965,-0.0641885641039016,0.0,3.1615941426449,-0.1112633731882806,0.0,3.2000123545306964,-0.0541885641039016,0.0,3.2115941426449,-0.1012633731882805,0.0,3.2500123545306963,-0.0441885641039016,0.0,0.1417562007904052,0.3546886867947049,0.0,148.91237735455954
6,1,0.0619678297737242,-0.0969442490656227,0.0,-0.0619677417574897,0.0969442490656227,0.0,1.3389605191088196,0.0320995206568811,0.0,1.315368999726347,0.1472733401101393,0.0,2.6894698243553705,-0.0543290768294701,0.0,2.6824419040773053,0.0188300171381734,0.0,2.6694698243553705,-0.0443290768294701,0.0,2.6624419040773053,0.0288300171381734,0.0,2.7194698243553703,-0.0343290768294701,0.0,2.712441904077305,0.0388300171381734,0.0,0.1558698654174804,0.3424845377604166,0.0,173.36334802559742
7,1,0.0597971328301418,-0.1050170264290566,0.0,-0.0597970431863914,0.1050169367853058,0.0,1.2981361738163602,0.0029819097230083,0.0,1.2705875735037964,0.1470890797224326,0.0,2.7486570422835137,-0.0719362413300567,0.0,2.7445492070518176,0.0093179300218968,0.0,2.7286570422835137,-0.0619362413300567,0.0,2.7245492070518176,0.0193179300218968,0.0,2.778657042283513,-0.0519362413300567,0.0,2.7745492070518174,0.0293179300218968,0.0,0.1537513256072998,0.3443338182237413,0.0,170.215870540488
8,1,0.0710888753189722,-0.1083732375759733,0.0,-0.0710889676275615,0.1083732375759731,0.0,1.3198169464940317,0.0187364281980566,0.0,1.2892934499259896,0.1768028870577547,0.0,2.90275823413463,-0.0888855097705542,0.0,2.894267320867199,0.0313210427785855,0.0,2.88275823413463,-0.0788855097705542,0.0,2.874267320867199,0.0413210427785855,0.0,2.9327582341346297,-0.0688855097705542,0.0,2.924267320867199,0.0513210427785855,0.0,0.1440277814865112,0.3424410502115885,0.0,165.30194207833347
9,1,0.055044422939439,-0.1046884847560152,0.0,-0.0550445062243643,0.1046884847560152,0.0,1.192487551553285,-0.0209441598614022,0.0,1.172211003652662,0.1037030575204935,0.0,2.496081191062414,-0.0782815000778151,0.0,2.4879925591224303,-0.0318726411824565,0.0,2.476081191062414,-0.0682815000778151,0.0,2.4679925591224303,-0.0218726411824565,0.0,2.526081191062414,-0.0582815000778151,0.0,2.51799255912243,-0.0118726411824565,0.0,0.1651422977447509,0.3494496663411458,0.0,183.2118959974528
10,1,0.0554004879698594,-0.1068807007409196,0.0,-0.0554004879698594,0.1068807007409194,0.0,1.2053014017815895,-0.0260608706916834,0.0,1.1859647729549936,0.1038291324380721,0.0,2.533482469793616,-0.0827525684179778,0.0,2.523580085265648,-0.0299058400295333,0.0,2.513482469793616,-0.0727525684179778,0.0,2.503580085265648,-0.0199058400295333,0.0,2.563482469793615,-0.0627525684179778,0.0,2.553580085265648,-0.0099058400295333,0.0,0.1633612155914306,0.3499881744384766,0.0,181.55127406597492
