frame_idx,pose_detected,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z,mid_hip_x,mid_hip_y,mid_hip_z,torso_length
0,1,-0.00823500428,0.105758479104,0.0,0.00823500428,-0.105758479104,0.0,-1.061714173767,0.092958307162,0.0,-0.983328410246,-0.052364577301,0.0,-2.269687961386,-0.036714370265,0.0,-2.26130834869,-0.127439126544,0.0,-2.249687961386,-0.026714370265,0.0,-2.24130834869,-0.117439126544,0.0,-2.299687961386,-0.016714370265,0.0,-2.29130834869,-0.107439126544,0.0,0.192835688591,0.356064902412,0.0,-186.872356232117
1,1,-0.005620310433,0.104308873718,0.0,0.005620310433,-0.104308709148,0.0,-1.062957431059,0.085396989496,0.0,-0.986798410784,-0.056450946665,0.0,-2.273472881617,-0.043836825049,0.0,-2.271273568889,-0.133027974597,0.0,-2.253472881617,-0.033836825049,0.0,-2.251273568889,-0.123027974597,0.0,-2.303472881617,-0.023836825049,0.0,-2.301273568889,-0.113027974597,0.0,0.195106077194,0.35709338718,0.0,-185.438345758128
2,1,0.052516311044,0.078355946293,0.0,-0.052516392715,-0.078355946293,0.0,-1.061280843062,0.070904660181,0.0,-1.043944001101,-0.000124465781,0.0,-2.285072181389,-0.034547911414,0.0,-2.293871030094,-0.080076906231,0.0,-2.265072181389,-0.024547911414,0.0,-2.273871030094,-0.070076906231,0.0,-2.315072181389,-0.014547911414,0.0,-2.323871030094,-0.060076906231,0.0,0.193308258057,0.351661512587,0.0,-186.833636243009
3,1,0.061062964912,0.082301623234,0.0,-0.061063049668,-0.082301623234,0.0,-1.119970286676,0.086950959359,0.0,-1.100330621634,0.001642557498,0.0,-2.421690153773,-0.025200968075,0.0,-2.433094486419,-0.076233144552,0.0,-2.401690153773,-0.015200968075,0.0,-2.413094486419,-0.066233144552,0.0,-2.451690153773,-0.005200968075,0.0,-2.463094486419,-0.056233144552,0.0,0.18502779007,0.350784005059,0.0,-180.033473666326
4,1,0.070344569387,0.124155605172,0.0,-0.070344477358,-0.124155605172,0.0,-1.333807380578,0.154541673235,0.0,-1.316772747142,-0.031411183038,0.0,-2.841490605295,-0.043496661871,0.0,-2.850895637162,-0.107680970356,0.0,-2.821490605295,-0.033496661871,0.0,-2.830895637162,-0.097680970356,0.0,-2.871490605295,-0.023496661871,0.0,-2.880895637162,-0.087680970356,0.0,0.15065279007,0.344205962287,0.0,-165.803500626559
5,1,0.050709072209,0.156866167741,0.0,-0.050708969741,-0.156866167741,0.0,-1.587870783355,0.134257985377,0.0,-1.570655299469,-0.099908992195,0.0,-3.220012354531,-0.064188564104,0.0,-3.181594142645,-0.121263373188,0.0,-3.200012354531,-0.054188564104,0.0,-3.161594142645,-0.111263373188,0.0,-3.250012354531,-0.044188564104,0.0,-3.211594142645,-0.101263373188,0.0,0.14175620079,0.354688686795,0.0,-148.91237735456
6,1,0.061967741757,0.096944249066,0.0,-0.061967829774,-0.096944249066,0.0,-1.315368999726,0.14727334011,0.0,-1.338960519109,0.032099520657,0.0,-2.682441904077,0.018830017138,0.0,-2.689469824355,-0.054329076829,0.0,-2.662441904077,0.028830017138,0.0,-2.669469824355,-0.044329076829,0.0,-2.712441904077,0.038830017138,0.0,-2.719469824355,-0.034329076829,0.0,0.155869865417,0.34248453776,0.0,-173.363348025597
7,1,0.059797043186,0.105016936785,0.0,-0.05979713283,-0.105017026429,0.0,-1.270587573504,0.147089079722,0.0,-1.298136173816,0.002981909723,0.0,-2.744549207052,0.009317930022,0.0,-2.748657042284,-0.07193624133,0.0,-2.724549207052,0.019317930022,0.0,-2.728657042284,-0.06193624133,0.0,-2.774549207052,0.029317930022,0.0,-2.778657042284,-0.05193624133,0.0,0.153751325607,0.344333818224,0.0,-170.215870540488
8,1,0.071088967628,0.108373237576,0.0,-0.071088875319,-0.108373237576,0.0,-1.289293449926,0.176802887058,0.0,-1.319816946494,0.018736428198,0.0,-2.894267320867,0.031321042779,0.0,-2.902758234135,-0.088885509771,0.0,-2.874267320867,0.041321042779,0.0,-2.882758234135,-0.078885509771,0.0,-2.924267320867,0.051321042779,0.0,-2.932758234135,-0.068885509771,0.0,0.144027781487,0.342441050212,0.0,-165.301942078333
9,1,0.055044506224,0.104688484756,0.0,-0.055044422939,-0.104688484756,0.0,-1.172211003653,0.10370305752,0.0,-1.192487551553,-0.020944159861,0.0,-2.487992559122,-0.031872641182,0.0,-2.496081191062,-0.078281500078,0.0,-2.467992559122,-0.021872641182,0.0,-2.476081191062,-0.068281500078,0.0,-2.517992559122,-0.011872641182,0.0,-2.526081191062,-0.058281500078,0.0,0.165142297745,0.349449666341,0.0,-183.211895997453
10,1,0.05540048797,0.106880700741,0.0,-0.05540048797,-0.106880700741,0.0,-1.185964772955,0.103829132438,0.0,-1.205301401782,-0.026060870692,0.0,-2.523580085266,-0.02990584003,0.0,-2.533482469794,-0.082752568418,0.0,-2.503580085266,-0.01990584003,0.0,-2.513482469794,-0.072752568418,0.0,-2.553580085266,-0.00990584003,0.0,-2.563482469794,-0.062752568418,0.0,0.163361215591,0.349988174438,0.0,-181.551274065975
11,1,0.072869461057,0.142262319848,0.0,-0.072869461057,-0.142262319848,0.0,-1.456907068354,0.200636992365,0.0,-1.458149542941,-0.049157951944,0.0,-3.204742887988,-0.032120457936,0.0,-3.218257452244,-0.128557139419,0.0,-3.184742887988,-0.022120457936,0.0,-3.198257452244,-0.118557139419,0.0,-3.234742887988,-0.012120457936,0.0,-3.248257452244,-0.108557139419,0.0,0.141554772854,0.343204625448,0.0,-149.533050802712
12,1,0.059299489595,0.141781291702,0.0,-0.05929938826,-0.141781393037,0.0,-1.469529270816,0.194659760656,0.0,-1.453667635237,-0.048033214852,0.0,-3.174351798542,-0.032808371358,0.0,-3.183994881747,-0.122222026204,0.0,-3.154351798542,-0.022808371358,0.0,-3.163994881747,-0.112222026204,0.0,-3.204351798542,-0.012808371358,0.0,-3.213994881747,-0.102222026204,0.0,0.142628335953,0.343365478516,0.0,-150.576982105232
13,1,0.008698677976,0.118616605138,0.0,-0.00869858325,-0.118616605138,0.0,-1.357016877396,0.139126653656,0.0,-1.283004702038,-0.022105516591,0.0,-2.930155217731,-0.030709468683,0.0,-2.916122146294,-0.127155385821,0.0,-2.910155217731,-0.020709468683,0.0,-2.896122146294,-0.117155385821,0.0,-2.960155217731,-0.010709468683,0.0,-2.946122146294,-0.107155385821,0.0,0.147005152702,0.346811485291,0.0,-161.083627127114
