frame_idx,pose_detected,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z,mid_hip_x,mid_hip_y,mid_hip_z,torso_length
0,1,0.2497390765022569,0.0072377152434845,0.0,-0.2497390765022569,-0.0072377152434845,0.0,0.1658091550952883,0.6067815680524618,0.0,-0.2314807604107767,0.5911640244987835,0.0,0.1116355214480125,1.0015812736318497,0.0,-0.2116759541844487,0.9782205694944398,0.0,0.0542362294289727,1.0384312647452427,0.0,-0.1403730160697212,1.015425547316659,0.0,0.1487354797693778,1.2065874497150542,0.0,-0.2983321194457556,1.1943962453615036,0.0,0.4750620126724243,0.493954449892044,-0.0003594872541725,0.2866167270545426
1,1,0.1585947800364777,0.0042851733561732,0.0,-0.1585947800364777,-0.0042851733561732,0.0,0.1056656125275995,0.3843802248312821,0.0,-0.1472240871615436,0.3732382002908361,0.0,0.070100992013432,0.6309584278569814,0.0,-0.1345209576862846,0.6197980676381426,0.0,0.0323039696771085,0.65112529968461,0.0,-0.0916245061750911,0.6432879184182299,0.0,0.0919899665850703,0.7649459360222568,0.0,-0.1891904317062099,0.757055658302384,0.0,0.4752054214477539,0.4941382855176925,-0.0002828971482813,0.4518537818080039
2,1,0.1821965189287804,0.0041619667900444,0.0,-0.1821965189287804,-0.0041619667900444,0.0,0.1227904256289887,0.4380954499031239,0.0,-0.1697718484999379,0.4243151470566323,0.0,0.0809616502710506,0.7217547236465944,0.0,-0.1543271838292144,0.7095750488564484,0.0,0.0374891506899105,0.7449749079994515,0.0,-0.1057405804899278,0.7362571907820649,0.0,0.1043737946628986,0.8760576658819521,0.0,-0.2135970841369157,0.8670300811549848,0.0,0.475080594420433,0.4957555532455444,-0.0003060800954699,0.3927894369952875
3,1,0.18223940830755,0.0051739950354919,0.0,-0.18223940830755,-0.0051739950354919,0.0,0.1237759715900109,0.4356987990709064,0.0,-0.1711739194143917,0.424313093392857,0.0,0.0805059646119055,0.7214500536153501,0.0,-0.1553675467732723,0.7081512715829529,0.0,0.0368006760303668,0.7444490054597377,0.0,-0.1076767966806618,0.7352765650934774,0.0,0.1008361132593154,0.875656252926558,0.0,-0.214520839342019,0.8658363730584799,0.0,0.475269004702568,0.497332438826561,-0.0002952106297016,0.3913560174020992
4,1,0.1818191636545085,0.0048437007286018,0.0,-0.1818191636545085,-0.0048437007286018,0.0,0.1247730833157893,0.4348226304923661,0.0,-0.1715922940265103,0.4231759238023703,0.0,0.0803626713200759,0.7168978387148558,0.0,-0.1557772667132704,0.7034938898806922,0.0,0.0360070496541473,0.7407125581452275,0.0,-0.1084628912468239,0.7319339466379504,0.0,0.1001143952271782,0.8727809624730505,0.0,-0.2138090410431676,0.862941348768192,0.0,0.4755729734897613,0.49774269759655,-0.0002995682880282,0.3921764027685517
5,1,0.1783103938593402,0.0047472854063977,0.0,-0.1783103938593402,-0.0047472854063977,0.0,0.1223767899683261,0.4285758978757097,0.0,-0.1683032331774704,0.4148898005168895,0.0,0.0788271368133425,0.702889025578342,0.0,-0.1527588951146748,0.6899635069963344,0.0,0.0352773346713311,0.7260818361927218,0.0,-0.1079339874954156,0.7183351066963173,0.0,0.0968542692005637,0.8556555562781905,0.0,-0.2068721010067693,0.8459024184786842,0.0,0.475592240691185,0.497708335518837,-0.0002936013042926,0.4000660034895546
6,1,0.1476906013632502,0.0039270225727101,0.0,-0.1476906013632502,-0.0039270225727101,0.0,0.1008001852584402,0.3541309679180086,0.0,-0.1405214254423607,0.344429519574565,0.0,0.0645855917513314,0.5837009127891104,0.0,-0.1276121723291259,0.5724803359599073,0.0,0.0284357380490332,0.6028014430523829,0.0,-0.0903829508782353,0.5958979662158027,0.0,0.0764780527439284,0.7104811137011127,0.0,-0.172560703457736,0.7009056822843207,0.0,0.4759977459907532,0.4976855963468551,-0.000270003452897,0.4819759903684769
7,1,0.1516837641911678,0.0039956045880307,0.0,-0.1516837641911678,-0.0039956045880307,0.0,0.1025538828599078,0.3648740060175212,0.0,-0.1450366853187266,0.353698333848547,0.0,0.0650815173458852,0.5982066656205105,0.0,-0.1316444942471999,0.5880789271454253,0.0,0.0280811476734959,0.6174866379061986,0.0,-0.0940519219580567,0.6122206662629169,0.0,0.0782130274457842,0.7286925177670311,0.0,-0.1777121524562301,0.7186928643123703,0.0,0.4764830619096756,0.4976309239864349,-0.000270583666861,0.4690750076357
8,1,0.1643245099488936,0.003816961581355,0.0,-0.1643245099488936,-0.003816961581355,0.0,0.109942352820237,0.3937182234873971,0.0,-0.1580838558075752,0.3811816153164833,0.0,0.0690002640719633,0.6471193269230141,0.0,-0.1431537779064575,0.6365457961756518,0.0,0.0295277389800243,0.6677191527987589,0.0,-0.1027551512115862,0.6621323546565474,0.0,0.0829925080117178,0.7865918200831883,0.0,-0.1933355448859721,0.7759941385161319,0.0,0.4771189093589782,0.4980888217687607,-0.0002769492566585,0.434371073665576
9,1,0.1746250195941275,0.0041562752600945,0.0,-0.1746250195941275,-0.0041562752600945,0.0,0.1174672118004699,0.4200370300248474,0.0,-0.1704822147274921,0.4065249076294192,0.0,0.0711849897172487,0.6898088926662623,0.0,-0.1550280129968203,0.6784983010974869,0.0,0.0280020562595379,0.711965493646792,0.0,-0.1127627500935153,0.7059836140296795,0.0,0.086418833381007,0.83711921211057,0.0,-0.2077970348258924,0.8276050146434311,0.0,0.4780290275812149,0.4982869625091553,-0.0002937633544206,0.4070873902798598
10,1,0.2046428472903536,0.0052081609091193,0.0,-0.2046428472903536,-0.0052081609091193,0.0,0.1385732173524848,0.4937270759624937,0.0,-0.2013127515470475,0.4789618950119016,0.0,0.0831083012456366,0.8109191260243116,0.0,-0.1836212089244172,0.7975661963505244,0.0,0.0320790354726429,0.8371589992781129,0.0,-0.1340328665215814,0.8302103648103218,0.0,0.1004300341356807,0.9842182521880724,0.0,-0.2451838096533875,0.9729519276503716,0.0,0.4784564226865768,0.4984347820281982,-0.0003066938370466,0.3461265709802614
11,1,0.1906704142469023,0.0050839595237301,0.0,-0.1906704142469023,-0.0050839595237301,0.0,0.1283424414449848,0.4630213364375026,0.0,-0.1930092994605448,0.4495917650758479,0.0,0.0750053376369909,0.7615804386103766,0.0,-0.1775547714576947,0.7497542580394722,0.0,0.0260069872957298,0.7873769667020207,0.0,-0.1314241857373824,0.7818105817541202,0.0,0.0922268165349778,0.9234940972949772,0.0,-0.235272955271063,0.915328231618281,0.0,0.4801598340272903,0.4986380636692047,-0.0003048833459615,0.3682468519534957
12,1,0.1874629250045816,0.004902172816805,0.0,-0.1874629250045816,-0.004902172816805,0.0,0.1249940066107401,0.4546987156408515,0.0,-0.190492216208894,0.441718300998915,0.0,0.0716071033845839,0.7456686909402833,0.0,-0.1734034480817864,0.7343826336670144,0.0,0.0236747293606729,0.7720639951909466,0.0,-0.1284280055465088,0.765675439811917,0.0,0.0929061936115174,0.9042001194932884,0.0,-0.2319105532899337,0.8974199983005295,0.0,0.4808392077684402,0.498443454504013,-0.0003358358517289,0.3764431964214625
13,1,0.1619126238317726,0.0042710149016053,0.0,-0.1619126238317726,-0.0042710149016053,0.0,0.1000837725299653,0.3916599066210237,0.0,-0.1698069100337135,0.380554414066893,0.0,0.0539709875484158,0.6389021281176799,0.0,-0.1532122326104043,0.6302419201744319,0.0,0.0128679663690937,0.6607314737278398,0.0,-0.11562955119775,0.6557900824848426,0.0,0.0691416996995116,0.7740210774240462,0.0,-0.2091011415960568,0.7687083466125838,0.0,0.4840807169675827,0.4984936416149139,-0.0003129690885543,0.4398042669127627
14,1,0.1680403722120289,0.0046282943141723,0.0,-0.1680403722120289,-0.0046282943141723,0.0,0.1009303149889286,0.4066036551422544,0.0,-0.1743354105612668,0.3945597415714091,0.0,0.0511297728177471,0.6630839632015385,0.0,-0.1606650666650335,0.6507856876503283,0.0,0.0106627308218951,0.6845617055017105,0.0,-0.1218759163213577,0.6768455913586415,0.0,0.0664227610561989,0.8021840697318978,0.0,-0.2214854139596533,0.7921435021442252,0.0,0.4862658083438873,0.4988195896148681,-0.0003060083836317,0.4250746336673154
15,1,0.1738171842697823,0.0054896362452264,0.0,-0.1738171842697823,-0.0054896362452264,0.0,0.1056023661925078,0.4238879214160456,0.0,-0.1816474323932579,0.4111458722847889,0.0,0.048503613655621,0.6919225827170532,0.0,-0.1753138482392614,0.6793513966776271,0.0,0.006012263361019,0.7144693304857879,0.0,-0.1340767883687802,0.7070548101423496,0.0,0.0649450099166081,0.8370436697315178,0.0,-0.2366334759880616,0.8266270291802448,0.0,0.4883051961660385,0.4992170184850693,-0.0003112507984042,0.4067526524509745
16,1,0.1704778457649329,0.0057084253420674,0.0,-0.1704778457649329,-0.0057084253420674,0.0,0.1056017801929922,0.4182805793244882,0.0,-0.1809439524642682,0.4070177520733648,0.0,0.0413131697345951,0.6862067760574182,0.0,-0.1782357131577203,0.6720700561708968,0.0,-0.0009188344580926,0.7093854492109983,0.0,-0.138494178472004,0.7007876125912733,0.0,0.0576937326494624,0.8300777461229691,0.0,-0.2414369283552151,0.8194141492549258,0.0,0.4911258816719055,0.4993259161710739,-0.0003158105537295,0.4100098271073786
17,1,0.1735888838624379,0.0063073436855847,0.0,-0.1735888838624379,-0.0063073436855847,0.0,0.1071562189216432,0.4256017630901495,0.0,-0.1892665167205791,0.4137390465848264,0.0,0.039362788332019,0.7002336473175593,0.0,-0.1863583822258961,0.682762459823051,0.0,0.0009188243599288,0.7237195642309928,0.0,-0.1461347958656677,0.7111325190331712,0.0,0.0509161792835781,0.8475566490448166,0.0,-0.2504465758636534,0.8319341523179645,0.0,0.4931107610464096,0.4991416186094284,-0.0003267517313361,0.4021487786332315
18,1,0.1575354341926556,0.0065646784765167,0.0,-0.1575354341926556,-0.0065646784765167,0.0,0.0919344687148298,0.3769895082298581,0.0,-0.1777099061612797,0.3671025318342617,0.0,0.0282332721188479,0.627376329666588,0.0,-0.1776037492658979,0.6000354014882794,0.0,-0.0062109109556461,0.6485534981326194,0.0,-0.1438114920690022,0.6261349466490751,0.0,0.0372982984499516,0.7584158951825025,0.0,-0.2313414485925108,0.7355398168035552,0.0,0.4966848790645599,0.5000125765800476,-0.0003106305375695,0.4474970911231358
19,1,0.1420022042875913,0.006577336267209,0.0,-0.1420022042875913,-0.006577336267209,0.0,0.0790257166224045,0.3416479927930562,0.0,-0.1675268329122994,0.32354666805536,0.0,0.0220054069542363,0.5690957987743519,0.0,-0.1686601308250978,0.5263789990915527,0.0,-0.006823459574793,0.588178472555676,0.0,-0.1372816916667636,0.5505795623214755,0.0,0.0171157129024739,0.6879565772641036,0.0,-0.216391605981297,0.6576847104315511,0.0,0.4996983557939529,0.5003184974193573,-0.0002713836729526,0.4928844588915476
