frame_idx,pose_detected,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z,mid_hip_x,mid_hip_y,mid_hip_z,torso_length
0,1,0.279678326088,-0.006551864973,0.0,-0.279678326088,0.006551864973,0.0,0.383285337761,0.625566875219,0.0,-0.190741833092,0.632102131124,0.0,0.414769416043,1.190417948384,0.0,-0.023353998481,1.192175446908,0.0,0.359342483039,1.257354612003,0.0,0.078951733956,1.266754166441,0.0,0.516811994881,1.412222743322,0.0,-0.145233222857,1.404221177657,0.0,0.535811185837,0.516638606787,-0.000345741399,-0.25300200483
1,1,0.281229357705,-0.006552192721,0.0,-0.281229357705,0.006552192721,0.0,0.385770601829,0.628585842895,0.0,-0.192653940853,0.634770440379,0.0,0.416774921915,1.196369065805,0.0,-0.021553926011,1.199114013686,0.0,0.361065360578,1.263315676135,0.0,0.081669657891,1.273641017907,0.0,0.522513425502,1.41910455023,0.0,-0.145395518325,1.412095734375,0.0,0.535824909806,0.516646057367,-0.000345380977,-0.251733977121
2,1,0.28402987271,-0.006632932289,0.0,-0.28402987271,0.006632932289,0.0,0.390927403148,0.631538357768,0.0,-0.197515024026,0.633927845027,0.0,0.419584313694,1.203609087867,0.0,-0.022403798672,1.20809489279,0.0,0.362963699148,1.27068433535,0.0,0.081548319573,1.28342301945,0.0,0.530913261204,1.429927189787,0.0,-0.14728021101,1.42225158516,0.0,0.535643562675,0.51663428545,-0.000342367217,-0.249869391161
3,1,0.287908281678,-0.007738538049,0.0,-0.287908281678,0.007738538049,0.0,0.399148086686,0.636088267357,0.0,-0.201604088717,0.639526810658,0.0,0.429764775537,1.207460917774,0.0,-0.02152575555,1.222764662628,0.0,0.379657036603,1.272178108251,0.0,0.082414407424,1.298457158488,0.0,0.544303926269,1.445601586774,0.0,-0.150993786005,1.438567630552,0.0,0.535764157772,0.518005460501,-0.000342106447,-0.246215999082
4,1,0.288244344649,-0.010827934493,0.0,-0.288244344649,0.010827934493,0.0,0.404409247932,0.624903203794,0.0,-0.203100478799,0.63322876741,0.0,0.433546660527,1.185582604623,0.0,-0.021162726212,1.211602656889,0.0,0.384633004838,1.245645807022,0.0,0.083272540802,1.285937492355,0.0,0.545165125527,1.43347170493,0.0,-0.150504399566,1.429270872543,0.0,0.535885676742,0.521124005318,-0.000334570184,-0.245933951337
5,1,0.2848050073,-0.013076900943,0.0,-0.2848050073,0.013076900943,0.0,0.410820114498,0.607189304922,0.0,-0.203509308526,0.628948243914,0.0,0.433978151824,1.133590788097,0.0,-0.018155009441,1.199277660727,0.0,0.385214978625,1.182125831743,0.0,0.08452230012,1.268333053905,0.0,0.539511893654,1.397434407427,0.0,-0.146223282614,1.418147752636,0.0,0.53654332459,0.521717101336,-0.000334041193,-0.247689098371
6,1,0.279899188895,-0.013586294847,0.0,-0.279899188895,0.013586294847,0.0,0.411083118006,0.589159256804,0.0,-0.200844472447,0.618333135903,0.0,0.427409239554,1.085593523856,0.0,-0.016651804195,1.177451524758,0.0,0.380063841903,1.130641933313,0.0,0.083230988728,1.240520291545,0.0,0.529270375656,1.340957105719,0.0,-0.139902371351,1.394746607943,0.0,0.536745026708,0.521693944931,-0.000331067014,-0.251965204782
7,1,0.27133523571,-0.017063078145,0.0,-0.27133523571,0.017063078145,0.0,0.409096783638,0.550064026313,0.0,-0.195177194682,0.606240153132,0.0,0.416105516862,1.004127550585,0.0,-0.014540588807,1.149964014808,0.0,0.367610495122,1.048391377961,0.0,0.080729916091,1.211394876347,0.0,0.514389593798,1.254827055573,0.0,-0.13465151116,1.363258945647,0.0,0.53717777133,0.520640015602,-0.000331024639,-0.258587190234
8,1,0.263184747662,-0.019795637168,0.0,-0.263184747662,0.019795637168,0.0,0.406198727106,0.519609916295,0.0,-0.185370382907,0.604626289729,0.0,0.401388063036,0.942210896848,0.0,-0.008971727271,1.136472789968,0.0,0.35045865826,0.985350371577,0.0,0.079902479901,1.198142854166,0.0,0.49329613771,1.182557826028,0.0,-0.126894845021,1.345697972865,0.0,0.538641691208,0.516475617886,-0.000333186705,-0.265266005615
9,1,0.255850745335,-0.021303013495,0.0,-0.255850745335,0.021303013495,0.0,0.398670111564,0.462569266685,0.0,-0.179738687531,0.597374825215,0.0,0.389072461053,0.881441730222,0.0,-0.008432215278,1.127536604611,0.0,0.339928549402,0.925807679651,0.0,0.077470175707,1.192050563819,0.0,0.46140514222,1.124505457163,0.0,-0.124821504988,1.333504985237,0.0,0.539640709758,0.509691238403,-0.000335081946,-0.272838738611
