frame_idx,pose_detected,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z,mid_hip_x,mid_hip_y,mid_hip_z,torso_length
0,1,0.28907497411927946,0.00020294422275612695,-0.037282643382538866,-0.28907497411927946,-0.00020294422275612695,0.037282643382538866,0.23568029351098554,0.6091960774300066,0.12374624064637296,-0.2857295637097478,0.6124660926707555,-0.0039058231578039605,0.11412037375642217,1.1280282650159525,1.1399964835443182,-0.1708573511094603,1.1271006153139078,0.6151531992826497,0.050671447144691295,1.1925296103258554,1.1857267670758884,-0.0991285226139071,1.1935597885612597,0.6416236312654082,0.2198115009215363,1.3341602133005874,0.5293481594967315,-0.32630751043421696,1.3448309649319476,-0.030432407096442713,0.6079991161823273,0.4673302173614502,-0.00040547922253608704,0.2680009197546961
1,1,0.29646588437446114,0.00025931177531178127,-0.039634299972903214,-0.29646588437446114,-0.00025931177531178127,0.039634299972903214,0.24239652838889283,0.6239943317582248,0.13862722232623864,-0.2922703703739022,0.6266554133715386,0.012053547579765247,0.1179088589742865,1.1565912976514245,1.1491446419557085,-0.17774761687723575,1.1536734129958934,0.6575047964297832,0.05305993301500548,1.2221673000748163,1.1882124582361908,-0.10356050214034622,1.2208999337288116,0.6855674278080326,0.23170636054000177,1.3665291530639339,0.5355802540044833,-0.3564036232013201,1.3778161713226675,0.04073820667822056,0.6078059077262878,0.4675469696521759,-0.0003960295580327511,0.26134748808894576
2,1,0.3018469143820205,0.00046474794833364447,-0.039506367099759826,-0.3018469143820205,-0.00046474794833364447,0.039506367099759826,0.24856533531024175,0.634990513975662,0.16692446909336733,-0.30033966138809914,0.6372344449963412,-0.010162712841565079,0.11917514168265086,1.175961769252518,1.191247883653609,-0.18394128276880303,1.1769433874993294,0.6347022031572547,0.05193034487205258,1.2426686262622975,1.2324240759257792,-0.10925401800177498,1.2436553522672522,0.6635590632148599,0.2418103251657345,1.3902057558897156,0.6044049553032405,-0.3684019316724493,1.4028205254787054,0.024316453042648293,0.608353316783905,0.4676073044538498,-0.00039310427382588387,0.25672754039461076
3,1,0.313635431977607,0.0006543346939765981,-0.04124681232663376,-0.313635431977607,-0.0006543346939765981,0.04124681232663376,0.254651250407121,0.6625002006885052,0.1713862964155053,-0.31326183494111215,0.6596690693888243,-0.038129563314202884,0.11994420437219688,1.2173693026726182,1.1791432920261675,-0.19374341601609582,1.2154271739549627,0.6414524553193456,0.05096384262163569,1.283825424973002,1.2158149484681104,-0.11599996025793678,1.283738084368452,0.673514675364162,0.24918142507382782,1.4357102563917856,0.582898858130356,-0.38802971147668086,1.4492986788540476,0.021993127931062367,0.6089657843112946,0.46786436438560486,-0.00039125001057982445,0.24840783745497597
4,1,0.3163111692072262,0.0006767735303414396,-0.041516114726826245,-0.3163111692072262,-0.0006767735303414396,0.041516114726826245,0.25529017375188123,0.6684163999136795,0.16667552425605708,-0.3208565387964035,0.6682467389377217,-0.0632695350857031,0.11681954611802739,1.224005897764814,1.1870330748533886,-0.20249520157608988,1.2233443888955384,0.6392988439883293,0.0462516816912118,1.2907729219208453,1.2248870209117126,-0.12318822818709407,1.2912734580006984,0.6715974187727191,0.2500779858461011,1.4433053794624726,0.5824917396719793,-0.4037189111865548,1.4590630951142811,-0.006796802453528365,0.6101996004581451,0.46799392998218536,-0.00039099063724279404,0.24697526959581595
5,1,0.3153282768242964,0.0006543891964415325,-0.041239054913913935,-0.3153282768242964,-0.0006543891964415325,0.041239054913913935,0.25020287869031516,0.6619505340718961,0.17136824015807395,-0.3257965849374594,0.662419257125359,-0.060047062184008765,0.10958572277271146,1.2141046119000125,1.181613196173224,-0.20911285031624904,1.2114908931740496,0.6848618114523771,0.03901051959695773,1.2804603480796495,1.2211310593004139,-0.1299454306348724,1.2791400555073569,0.7220463740979738,0.24214655128471071,1.4320697072735498,0.5671257887785678,-0.4070499901218622,1.4478280611891778,0.04009085284728836,0.6117662787437439,0.4686141312122345,-0.00039042020216584206,0.24847823257392898
6,1,0.31410501790832196,0.0007627085151016333,-0.04103807451154166,-0.31410501790832196,-0.0007627085151016333,0.04103807451154166,0.24788649457756848,0.6624247398282136,0.1701238374093187,-0.33540097970099797,0.6612669653072524,-0.07224259321001131,0.10341137117370373,1.2118639550718489,1.1820904560249752,-0.21764113213320846,1.2068874885851848,0.6746746956398609,0.03057216909182623,1.277318452601637,1.2221473228422026,-0.140867795942661,1.2733852765190499,0.713941430445369,0.23527982935511924,1.4296965726683402,0.5686484521500162,-0.4121518022786016,1.4463961648226693,0.03574472592886199,0.613251119852066,0.4686550498008728,-0.00038982322439551353,0.24886439252869563
7,1,0.31309988693034196,0.0011455333749517647,-0.03655479460507599,-0.31309988693034196,-0.0011455333749517647,0.03655479460507599,0.24734397550236992,0.6560823093768897,0.17244156500457797,-0.3450042493029667,0.6547334335685773,-0.07075988829192746,0.09991280124169138,1.2052332027407142,1.1748525109736079,-0.23350146462789437,1.1905392586179229,0.6914092954275023,0.02599797540068869,1.2678269876706105,1.2156513651841843,-0.1611203605393062,1.2536885329679974,0.730244845435777,0.2302591668516174,1.4181747787584338,0.5545293274896234,-0.4120802510061285,1.4347661890976449,0.03951902799721323,0.6143392026424408,0.46913300454616547,-0.0003821849822998047,0.2505481481644173
8,1,0.3108388003978069,0.001577389791970886,-0.03642022890154843,-0.3108388003978069,-0.001577389791970886,0.03642022890154843,0.24334284926764996,0.658167005053441,0.17199231935785367,-0.35897673587363327,0.6475559816007269,-0.0684834912805219,0.09114794261320151,1.2047387192031629,1.1095350941326694,-0.24648324626127271,1.1730368751236342,0.6898745843394399,0.014473283843091895,1.2640627440156982,1.144103828260994,-0.17710995106914462,1.2333812317981399,0.7276900396518036,0.22501324825332025,1.4182640814518406,0.5194313204763068,-0.41991470127585095,1.4300870461516013,0.08106454329769673,0.6164394915103912,0.46900977194309235,-0.0003816559910774231,0.2507254207292412
9,1,0.30667390530265387,0.002952185927158248,-0.02926107083625608,-0.30667390530265387,-0.002952185927158248,0.02926107083625608,0.2365154277113573,0.6424588164413251,0.16997315380356676,-0.36227111433077813,0.6104697293154803,0.03365312969530435,0.08584536398691164,1.1851880685316234,1.0680594580530762,-0.2558432751269208,1.1137774215866285,0.968268842251231,0.008852167696324811,1.2427862198366184,1.0960981709576054,-0.1911095379536934,1.1679075226921138,1.026108857980753,0.2215596368293777,1.3962509532330427,0.40896684311652987,-0.41733800107279045,1.387073685097748,0.39687438283827386,0.617319256067276,0.46934933960437775,-0.00037615816108882427,0.25457070907967283
10,1,0.2974693546955226,0.006343126686084347,-0.028151878026197882,-0.2974693546955226,-0.006343126686084347,0.028151878026197882,0.22752761174201136,0.6236405644254258,0.16060147005169773,-0.36413146163993315,0.5732895837626558,0.02666988613305182,0.07783110484799349,1.1668500946184432,0.8472158108999834,-0.25669268443568244,1.0583373488747498,0.8663284647560366,-0.0006377833647203286,1.2217652124849931,0.8553517869439345,-0.19270404439726552,1.1172418200147334,0.9135887504406158,0.21900069557166102,1.374729671856646,0.2139574378258029,-0.4126098700242462,1.3247786803299397,0.3404765959940433,0.6184516549110413,0.467212975025177,-0.00037410599179565907,0.2601813409282833
11,1,0.29268014408916854,0.011637743816449964,-0.027109905271508677,-0.29268014408916854,-0.011637743816449964,0.027109905271508677,0.22514387694550322,0.6208188848160937,0.10141804956711487,-0.3687434889183437,0.5389999090315848,-0.09780673410861236,0.07401732394258644,1.1543214789449112,0.7670886153854313,-0.26160446943819926,1.0081419741303848,0.8176626166851733,-0.002316449905633368,1.207973694893308,0.7783312511371813,-0.2022040593324925,1.0605646394721917,0.8711879000127558,0.21313029313196016,1.3600266926439686,0.13705812942937098,-0.411277466463751,1.2701651578330715,0.35698188121662777,0.619124710559845,0.4655749350786209,-0.00037170154973864555,0.26448926961738944
12,1,0.2905150189880337,0.014977367571390197,-0.03413165266351085,-0.2905150189880337,-0.014977367571390197,0.03413165266351085,0.2228275728309135,0.6243312639210478,0.056267712261367765,-0.3786514961021935,0.5217797305520425,-0.08869952316414437,0.0722307150978806,1.1546104189622344,0.7344552529626771,-0.26948420540152246,0.9675383491275217,0.9318573873814299,-0.003772945644330303,1.2044778542005101,0.750584345888032,-0.20630916587360695,1.018328062461669,1.011472780275063,0.2086244003732213,1.3641502516094912,0.12806434894721755,-0.4145352740878786,1.230079207788538,0.5891362432987238,0.6200793087482452,0.46377594769001007,-0.00037173042073845863,0.26555491936586595
