frame_idx,pose_detected,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z,mid_hip_x,mid_hip_y,mid_hip_z,torso_length
0,1,0.20349880891650957,0.017745097572516067,0.07670967494680139,-0.20349880891650957,-0.017745097572516067,-0.07670967494680139,0.11970509629913945,0.4239575673565212,0.1095464025967972,-0.2645334780870029,0.3936313093798085,-0.08134331473492096,0.03514195226036827,0.7487912185224734,1.6378341438119954,-0.2352750966234292,0.6710632699991724,1.5854516489753605,-0.0033795020190644353,0.7665086411637579,1.748274373549733,-0.19791197488236456,0.687430087663193,1.7287811428210897,0.06519316925385367,0.9389200460782324,1.0307823064197978,-0.30220751572215054,0.8476918561011926,1.0839849700517583,0.5475915372371674,0.5112726092338562,-0.0002729082480072975,0.3489061046915987
1,1,0.2292645376861551,0.019976536750955988,0.08409276580125742,-0.2292645376861551,-0.019976536750955988,-0.08409276580125742,0.1341387245190899,0.4781990228008191,0.08335130194885457,-0.3000202692595301,0.44275335360628276,-0.06680000319392013,0.03734561443770836,0.8466608155166532,1.6368854185992288,-0.2674280458333675,0.7559198482518996,1.7716260131406636,-0.008629832173607892,0.8667354569845964,1.7445185683057935,-0.2245653700699097,0.7774497257976369,1.9275435015564684,0.07131690988552115,1.059887116745808,0.9605497599006263,-0.3456715353577671,0.956128861723008,1.2253473428051174,0.5479615032672882,0.5114205777645111,-0.0002891421318054199,0.3083374393447709
2,1,0.24060556613346132,0.02122881118550052,0.09359070534178214,-0.24060556613346132,-0.02122881118550052,-0.09359070534178214,0.1404295114090312,0.5000804091347743,0.09835915701420708,-0.3139756640207763,0.4613575160159755,-0.06780420302390477,0.03888373819005257,0.8853007038276465,1.7581337595525652,-0.2803542775976146,0.7851280972321083,1.8820424741158284,-0.010753294196206813,0.9062847992773744,1.8730430605389554,-0.23407298453211017,0.8110525500595526,2.0496152505000516,0.07882260382104124,1.10916398154181,1.0333798638295755,-0.3645416628967487,0.9968547725710599,1.3286372587448563,0.548051118850708,0.5123673975467682,-0.0002992674708366394,0.2938634235941195
3,1,0.22157377927663613,0.01954965885358222,0.08537426517933623,-0.22157377927663613,-0.01954965885358222,-0.08537426517933623,0.12853418357056023,0.461283698913585,0.0938877858644326,-0.29012038380480565,0.4234480676764393,0.01674243578170336,0.034116395620599184,0.8160966121794458,1.6484577616374954,-0.25494246718646013,0.7086559007827106,1.9287141102080458,-0.012124071862638553,0.8365193072810753,1.7566400431605638,-0.21143767569997426,0.734287203041574,2.0959789347531377,0.06924418082403588,1.0246091900971763,0.95852458562132,-0.33805585533343624,0.899132975984263,1.4282602536813693,0.5485843271017075,0.512386292219162,-0.00030220579355955124,0.3180489221464197
4,1,0.2357896165105678,0.021055561627307734,0.09098085322546919,-0.2357896165105678,-0.021055561627307734,-0.09098085322546919,0.13662039425650846,0.490001313180894,0.08153130501601642,-0.309653895597938,0.44871392726193177,-0.09668979810344683,0.035618646197514627,0.8638923325347063,1.6169696988591566,-0.26888649137411635,0.7400687437505952,1.9036055116010673,-0.013850757609281152,0.8871907898404964,1.7236288957226975,-0.22176190125676434,0.7653112371556657,2.087289145329114,0.0729156422284799,1.0912262513221236,0.931505028275443,-0.3610841219999374,0.9444337401343311,1.4807072166764363,0.5488527715206146,0.5124432742595673,-0.00030305609107017517,0.2982629718602333
5,1,0.2309360930096437,0.020703640956214235,0.0856427307783886,-0.2309360930096437,-0.020703640956214235,-0.0856427307783886,0.13427379086543095,0.4775148673216922,0.06187575465989028,-0.3030701193047456,0.43555190522125525,-0.17997534936560786,0.03482662410609489,0.8456634708657078,1.4383824176281141,-0.2569626683293824,0.7126310483864421,1.677375040920878,-0.013840540135743101,0.8699361377457137,1.5304323979298087,-0.20598728654239598,0.7366349830782394,1.8467576051031287,0.07180178360250074,1.072502426317116,0.785745242652405,-0.35321599612302707,0.9107957700967492,1.3091616047571126,0.5489100366830826,0.5122930705547333,-0.0003129960969090462,0.30430881085362455
6,1,0.22956481853239338,0.02252144692251375,0.0847437960431392,-0.22956481853239338,-0.02252144692251375,-0.0847437960431392,0.1327975917166283,0.4782286366625396,0.04315729938111066,-0.29942979579758344,0.4272456912462334,-0.24699321511133213,0.03400565689460119,0.8450891872549302,1.3514265552294409,-0.2536268337668318,0.6952621569209045,1.5990119560822489,-0.014349935566342216,0.8692235899356281,1.4396620847669208,-0.2055320890793045,0.7068488184802383,1.7694520900982873,0.0709216977676414,1.070433058769752,0.717092006982029,-0.3373404829920084,0.8977843292831633,1.2517439823925496,0.5490876138210297,0.5107769966125488,-0.00031582266092300415,0.30630902182923225
7,1,0.23681495989514906,0.024187311646719497,0.06719259908520508,-0.23681495989514906,-0.024187311646719497,-0.06719259908520508,0.13510227164089347,0.49647639695897916,0.007531012753061053,-0.3079727501301402,0.4396815134573967,-0.2464318973444201,0.03424266866231777,0.8744851341935679,1.2191145120922406,-0.2522188790974241,0.707419662590227,1.578400652095198,-0.01459235621954594,0.8993079522974167,1.2997201516332997,-0.19569616946784987,0.7209854815431537,1.7489302549712358,0.07292020871757385,1.1072750362071462,0.6084489044605724,-0.34213342603786145,0.9179099395393912,1.2724613924011385,0.5495748370885849,0.5094854235649109,-0.00033720023930072784,0.2975043465043281
8,1,0.23281196760580902,0.02527108789851056,0.060931609747891344,-0.23281196760580902,-0.02527108789851056,-0.060931609747891344,0.13205630420242728,0.4899366946887705,-0.008259878555417228,-0.3000203126570766,0.4250560147762883,-0.2974399993170842,0.03230427488992713,0.8635655431823134,1.2798378719271575,-0.24490532409821805,0.6949769284602467,1.6009719591018636,-0.015857724621932773,0.8884548395128135,1.3661926495524663,-0.1932446214013277,0.706930715853078,1.7744325619328825,0.07190537825993576,1.0914121969481583,0.6212172133294801,-0.32484387134944465,0.8894035935334227,1.2556310230892178,0.550038143992424,0.5086991786956787,-0.0003379546105861664,0.3019327629374354
9,1,0.2092482895467847,0.023095224567263487,0.055189245842703356,-0.2092482895467847,-0.023095224567263487,-0.055189245842703356,0.11907661226476488,0.4396404728764987,-0.02728870798223241,-0.2668770423984501,0.3779604768199583,-0.24398981882399678,0.028938622943221488,0.776660503244601,1.1796222783008328,-0.2144597283799629,0.6091726517034273,1.6116816302822181,-0.01296334882265427,0.7996727490460593,1.2616828698779283,-0.16950403164942515,0.6155570521288787,1.791797325155459,0.0644053077328209,0.9799609617379508,0.569577640336231,-0.2861876905637679,0.7892133465383443,1.3295867166324917,0.5500842481851578,0.5082894563674927,-0.0003359168767929077,0.33617002475538127
